Student_ID,Age,Gender,Department,Level,CGPA,Attendance,Assignment,Midterm,Exam,Study_Hours,Financial_Stress,Family_Income,Scholarship,Sleep_Hours,Mental_Health,Carryovers,Performance,Dropout
1234,17,Male,Mechanical Engineering,200,2.69,68,46.4,59.4,55.4,2.8,5,High,Yes,5.7,5,1,Fair,0
1235,25,Male,Economics,200,1.5,55,30.0,30.0,30.0,0.5,6,Low,No,5.0,1,4,Poor,1
1236,16,Male,Microbiology,100,2.14,59,34.7,55.7,37.7,2.4,10,Low,No,3.1,1,5,Poor,1
1237,19,Male,Nursing,500,1.5,55,30.0,30.0,30.0,0.5,5,High,No,4.8,1,5,Poor,1
1238,28,Female,Mass Communication,500,2.42,67,63.099999999999994,45.099999999999994,37.099999999999994,3.3,7,Medium,No,5.6,1,4,Poor,1
1239,29,Female,Civil Engineering,500,2.51,72,51.599999999999994,47.599999999999994,51.599999999999994,3.7,1,High,No,5.3,8,1,Fair,0
1240,25,Female,Information Technology,200,1.92,79,34.7,34.7,45.7,0.5,9,Low,No,4.5,6,5,Poor,1
1241,23,Male,Software Engineering,300,1.56,65,30.0,30.0,33.5,0.5,7,Low,No,7.5,6,3,Poor,1
1242,16,Male,Mass Communication,100,4.36,82,83.6,83.6,94.6,6.7,1,High,No,6.8,10,1,Good,0
1243,17,Female,Computer Science,500,1.54,44,30.0,32.2,30.0,0.5,5,High,No,5.0,3,3,Poor,1
1244,17,Female,Medicine,300,4.2,72,91.6,89.6,70.6,6.9,5,High,Yes,4.4,7,0,Good,0
1245,16,Female,Accounting,300,3.94,66,88.8,67.8,79.8,6.1,4,Medium,Yes,5.6,8,0,Good,0
1246,30,Female,Mass Communication,500,3.28,71,70.3,53.3,73.3,4.3,7,Medium,Yes,6.2,4,3,Fair,0
1247,26,Male,Electrical Engineering,100,4.05,62,66.6,84.6,91.6,5.6,2,High,No,4.4,6,1,Good,0
1248,30,Male,Cyber Security,400,3.66,62,62.599999999999994,78.6,78.6,5.1,5,Medium,Yes,7.5,8,1,Good,0
1249,26,Male,Medicine,500,2.17,70,40.0,51.0,39.0,2.2,7,Medium,No,5.4,7,4,Poor,0
1250,20,Male,Software Engineering,400,1.54,54,30.0,30.0,32.2,1.4,10,Low,Yes,6.8,5,5,Poor,1
1251,24,Male,Computer Science,500,3.5,78,70.4,56.400000000000006,83.4,4.1,3,High,Yes,8.1,1,0,Good,0
1252,23,Male,Microbiology,500,1.5,42,30.0,30.0,30.0,0.5,6,Medium,Yes,8.4,1,3,Poor,1
1253,27,Male,Mechanical Engineering,500,3.55,52,68.6,62.599999999999994,81.6,5.6,2,High,Yes,8.3,6,1,Good,0
1254,16,Female,Mechanical Engineering,500,2.44,86,40.8,64.8,40.8,2.5,4,High,Yes,8.1,4,4,Poor,0
1255,18,Female,Software Engineering,500,2.24,46,52.8,46.8,34.8,4.0,8,Low,No,5.3,6,3,Poor,1
1256,27,Female,Medicine,100,3.4,80,77.0,75.0,52.0,4.6,3,High,Yes,6.4,8,3,Fair,0
1257,23,Male,Software Engineering,300,1.88,40,32.0,46.0,35.0,2.3,8,Low,No,4.1,6,4,Poor,1
1258,20,Female,Business Administration,500,2.67,79,58.7,50.7,50.7,2.8,5,High,Yes,5.4,7,2,Fair,0
1259,21,Female,Mechanical Engineering,100,1.59,68,30.0,30.0,35.4,0.5,10,Low,Yes,4.2,1,4,Poor,1
1260,17,Male,Accounting,100,4.51,76,89.8,92.8,87.8,6.0,4,Medium,Yes,5.7,2,0,Excellent,0
1261,26,Male,Software Engineering,500,2.0,47,46.1,44.1,30.0,3.0,3,High,No,3.8,1,5,Poor,1
1262,20,Male,Electrical Engineering,500,1.63,70,32.0,36.0,30.0,0.9,2,High,No,6.9,8,4,Poor,1
1263,16,Female,Microbiology,400,4.01,63,79.9,77.9,82.9,6.1,3,Medium,Yes,7.5,7,1,Good,0
1264,25,Female,Microbiology,300,3.65,80,71.0,79.0,69.0,5.7,4,Medium,Yes,7.9,2,1,Good,0
1265,30,Female,Microbiology,200,1.93,60,35.0,32.0,49.0,2.6,4,High,Yes,6.6,4,4,Poor,1
1266,16,Female,Cyber Security,200,2.31,84,46.2,40.2,52.2,1.7,7,Low,Yes,4.9,5,3,Poor,0
1267,17,Female,Computer Science,100,2.8,40,48.0,52.0,68.0,4.4,8,Low,Yes,5.9,1,3,Fair,1
1268,16,Male,Microbiology,500,2.89,57,55.099999999999994,57.099999999999994,61.099999999999994,3.3,9,Low,Yes,3.7,5,1,Fair,0
1269,25,Female,Accounting,100,4.55,68,90.4,100.0,82.4,7.2,4,Medium,No,4.0,5,0,Excellent,0
1270,19,Female,Information Technology,400,2.69,75,46.5,56.5,58.5,2.2,6,Medium,Yes,5.7,1,2,Fair,1
1271,21,Female,Economics,200,3.84,88,74.4,78.4,77.4,5.1,3,Medium,Yes,5.5,4,1,Good,0
1272,26,Female,Electrical Engineering,300,3.44,65,63.5,81.5,61.5,5.0,3,High,No,4.3,1,1,Fair,0
1273,23,Female,Microbiology,500,3.36,45,68.5,63.5,69.5,5.1,5,High,No,4.7,2,2,Fair,0
1274,26,Male,Accounting,200,2.33,73,44.9,60.9,33.9,2.8,10,Low,Yes,4.8,3,3,Poor,1
1275,16,Male,Business Administration,400,1.81,74,35.2,30.0,43.2,1.7,8,Low,Yes,8.2,6,3,Poor,0
1276,24,Male,Electrical Engineering,500,3.88,40,61.0,82.0,90.0,5.8,7,Low,No,5.9,1,1,Good,0
1277,24,Female,Economics,100,1.8,58,40.4,32.4,35.4,2.2,4,Medium,No,3.9,5,5,Poor,1
1278,30,Female,Biochemistry,100,3.08,73,61.900000000000006,53.900000000000006,68.9,4.7,6,Medium,Yes,6.6,1,1,Fair,0
1279,23,Female,Nursing,500,3.35,67,68.1,61.099999999999994,72.1,4.0,5,High,No,7.9,1,3,Fair,1
1280,20,Female,Accounting,500,1.57,70,30.0,30.0,34.0,0.9,4,High,Yes,3.8,2,3,Poor,1
1281,27,Female,Biochemistry,300,4.33,71,90.3,72.3,97.3,5.9,7,Low,No,4.1,5,0,Good,0
1282,28,Male,Cyber Security,100,2.45,58,60.4,43.4,43.4,3.5,1,High,No,8.2,9,3,Poor,1
1283,30,Male,Cyber Security,200,1.56,52,30.0,33.6,30.0,0.5,6,Low,Yes,3.7,1,5,Poor,1
1284,22,Female,Software Engineering,100,1.6,67,30.0,36.099999999999994,30.0,0.5,9,Low,No,5.0,1,3,Poor,1
1285,30,Male,Medicine,500,2.92,47,69.1,62.1,44.1,4.7,4,Medium,No,5.0,6,3,Fair,1
1286,19,Female,Electrical Engineering,400,1.55,60,30.0,30.0,33.0,1.0,1,High,No,3.9,3,4,Poor,0
1287,25,Female,Accounting,100,2.99,86,62.8,58.8,57.8,3.5,3,Medium,Yes,4.1,1,3,Fair,1
1288,20,Male,Biochemistry,100,1.56,72,33.599999999999994,30.0,30.0,0.5,3,High,Yes,6.8,6,5,Poor,0
1289,25,Female,Computer Science,500,4.28,92,81.6,83.6,91.6,5.8,3,High,Yes,4.7,8,0,Good,0
1290,27,Female,Cyber Security,400,3.81,82,72.6,71.6,84.6,4.5,1,High,No,8.4,9,0,Good,0
1291,26,Female,Microbiology,500,2.26,75,49.5,36.5,49.5,2.4,6,Low,No,7.6,5,5,Poor,1
1292,16,Male,Cyber Security,100,4.23,80,79.0,77.0,98.0,5.4,9,Low,Yes,6.0,5,0,Good,1
1293,20,Male,Economics,100,4.95,96,100.0,96.8,100.0,7.2,2,High,No,5.4,8,0,Excellent,0
1294,23,Female,Biochemistry,100,2.17,80,42.0,57.0,31.0,2.3,4,High,Yes,6.3,1,5,Poor,1
1295,20,Male,Business Administration,500,1.78,48,30.0,35.4,41.4,1.7,6,Medium,Yes,6.0,3,3,Poor,1
1296,28,Female,Biochemistry,300,4.19,66,80.8,77.8,92.8,6.2,3,Medium,Yes,5.3,1,0,Good,0
1297,18,Male,Nursing,300,1.83,82,30.0,30.0,49.599999999999994,0.5,7,Medium,Yes,4.4,4,5,Poor,1
1298,20,Male,Accounting,200,3.38,64,67.2,73.2,62.2,5.3,8,Low,Yes,6.3,5,3,Fair,1
1299,16,Male,Accounting,500,3.75,91,85.3,73.3,66.3,5.4,2,High,Yes,8.8,2,0,Good,0
1300,30,Female,Computer Science,400,3.54,75,73.5,69.5,69.5,6.0,8,Low,Yes,5.1,6,0,Good,1
1301,29,Female,Medicine,100,1.74,49,30.0,39.7,34.7,1.7,3,High,Yes,8.4,3,4,Poor,1
1302,18,Male,Computer Science,100,2.96,81,54.3,49.3,74.3,4.0,6,Medium,Yes,7.9,2,3,Fair,0
1303,25,Female,Economics,300,4.28,55,87.5,80.5,88.5,6.3,2,High,No,6.8,6,0,Good,0
1304,18,Female,Electrical Engineering,400,4.63,88,97.4,100.0,80.4,6.5,6,Low,No,4.4,5,1,Excellent,0
1305,19,Male,Computer Science,300,2.5,77,59.099999999999994,47.099999999999994,44.099999999999994,2.7,4,Medium,Yes,3.9,1,2,Fair,0
1306,21,Female,Electrical Engineering,500,2.03,40,39.0,49.0,34.0,2.5,7,Low,No,5.5,6,5,Poor,1
1307,19,Male,Biochemistry,300,1.7,47,31.1,41.1,30.0,1.7,7,Medium,Yes,7.9,4,5,Poor,1
1308,30,Male,Economics,100,2.63,72,54.599999999999994,63.599999999999994,39.599999999999994,3.5,3,Medium,No,5.5,6,3,Fair,0
1309,17,Female,Civil Engineering,200,3.3,72,61.599999999999994,74.6,61.599999999999994,4.0,6,Low,Yes,3.6,1,3,Fair,0
1310,16,Male,Medicine,200,2.68,70,53.0,39.0,69.0,3.0,6,Low,Yes,4.1,1,2,Fair,0
1311,22,Male,Mass Communication,200,2.74,55,55.5,53.5,55.5,4.2,9,Low,Yes,6.5,1,1,Fair,0
1312,18,Male,Accounting,300,1.52,74,30.0,30.0,31.2,0.9,1,High,No,5.6,2,5,Poor,1
1313,28,Female,Accounting,500,2.1,69,31.700000000000003,47.7,46.7,1.8,6,Medium,Yes,7.6,1,4,Poor,1
1314,16,Female,Biochemistry,500,4.25,90,91.0,85.0,79.0,7.2,1,High,No,5.3,7,0,Good,0
1315,27,Male,Information Technology,500,1.5,40,30.0,30.0,30.0,1.8,8,Low,Yes,6.3,5,4,Poor,1
1316,24,Female,Mass Communication,500,4.3,73,72.9,92.9,91.9,5.6,8,Low,Yes,4.9,2,0,Good,0
1317,25,Female,Cyber Security,100,1.75,70,32.0,30.0,43.0,0.6,3,Medium,No,6.9,1,4,Poor,1
1318,30,Male,Software Engineering,500,2.25,87,39.099999999999994,42.099999999999994,54.099999999999994,1.6,6,Medium,No,6.9,2,3,Poor,0
1319,19,Female,Electrical Engineering,500,1.59,71,33.3,30.0,32.3,0.7,2,High,No,5.5,2,3,Poor,1
1320,26,Female,Nursing,100,3.96,56,79.8,70.8,86.8,6.5,7,Low,No,4.7,1,1,Good,1
1321,18,Male,Mass Communication,200,3.99,65,80.5,92.5,66.5,6.1,2,High,Yes,3.9,1,0,Good,1
1322,26,Female,Nursing,100,4.07,78,79.4,86.4,78.4,4.9,3,Medium,Yes,5.0,8,0,Good,0
1323,17,Female,Civil Engineering,400,3.87,48,69.4,84.4,78.4,5.5,10,Low,Yes,6.8,1,1,Good,0
1324,29,Male,Software Engineering,200,1.75,46,30.0,44.8,30.0,1.6,3,High,No,7.1,6,3,Poor,0
1325,18,Female,Mechanical Engineering,300,2.7,77,39.099999999999994,56.099999999999994,67.1,2.6,1,High,Yes,3.9,3,2,Fair,1
1326,28,Female,Nursing,200,1.85,80,30.0,30.0,51.0,0.9,7,Low,Yes,3.6,1,5,Poor,1
1327,25,Female,Biochemistry,100,1.5,46,30.0,30.0,30.0,0.7,5,High,No,6.2,2,4,Poor,1
1328,17,Female,Business Administration,400,3.81,52,72.6,72.6,83.6,5.5,2,High,No,7.3,1,1,Good,0
1329,24,Male,Software Engineering,500,4.27,66,74.8,89.8,91.8,6.0,7,Medium,Yes,5.0,2,1,Good,0
1330,17,Male,Cyber Security,400,1.73,51,34.3,30.0,39.3,1.0,6,Low,Yes,6.5,1,3,Poor,1
1331,18,Male,Electrical Engineering,100,4.4,79,86.7,98.7,78.7,6.7,6,Medium,No,7.1,6,0,Good,0
1332,25,Male,Biochemistry,100,1.83,88,39.4,30.0,40.4,1.7,1,High,Yes,5.0,3,3,Poor,0
1333,23,Female,Mechanical Engineering,200,2.34,58,40.4,62.4,37.4,3.2,2,High,Yes,4.3,8,4,Poor,1
1334,20,Female,Information Technology,100,4.25,82,75.6,92.6,86.6,5.4,3,High,Yes,6.0,7,1,Good,0
1335,25,Male,Cyber Security,100,4.4,51,93.3,96.3,74.3,7.5,2,High,Yes,5.3,7,0,Good,0
1336,27,Male,Software Engineering,100,3.43,40,74.0,62.0,70.0,5.3,7,Medium,Yes,4.1,1,1,Fair,1
1337,22,Female,Computer Science,500,2.69,55,50.5,58.5,52.5,3.1,9,Low,No,7.9,4,1,Fair,1
1338,27,Female,Medicine,200,1.73,53,42.9,30.0,30.9,1.9,8,Low,No,6.5,1,4,Poor,1
1339,19,Female,Business Administration,200,2.42,40,40.0,46.0,59.0,2.9,5,High,Yes,4.3,5,3,Poor,1
1340,22,Male,Civil Engineering,100,1.98,86,42.8,45.8,30.0,1.4,7,Low,No,8.0,3,5,Poor,1
1341,26,Male,Software Engineering,500,3.99,78,83.4,62.400000000000006,93.4,5.1,5,High,Yes,4.2,5,0,Good,0
1342,17,Female,Electrical Engineering,200,4.51,82,81.6,97.6,91.6,5.8,7,Low,No,7.7,1,0,Excellent,0
1343,19,Male,Information Technology,300,1.9,81,30.3,41.3,42.3,0.5,7,Low,Yes,5.3,5,4,Poor,1
1344,29,Female,Microbiology,400,2.35,71,48.3,49.3,43.3,2.5,4,High,No,8.3,4,4,Poor,0
1345,21,Female,Nursing,300,3.12,60,60.0,66.0,61.0,5.0,7,Medium,No,3.9,2,1,Fair,0
1346,21,Male,Economics,100,3.99,59,87.7,68.7,82.7,6.4,5,High,No,7.3,1,0,Good,0
1347,25,Female,Civil Engineering,300,3.85,59,71.7,80.7,78.7,6.4,3,Medium,Yes,4.9,2,0,Good,1
1348,22,Male,Medicine,300,2.49,45,39.5,59.5,50.5,3.1,10,Low,No,4.5,1,4,Poor,1
1349,27,Male,Accounting,500,1.87,81,30.0,30.0,52.3,1.4,6,Medium,Yes,5.9,1,5,Poor,1
1350,18,Male,Software Engineering,300,4.56,83,94.9,91.9,86.9,7.2,1,High,No,5.7,4,1,Excellent,0
1351,30,Female,Electrical Engineering,300,2.05,60,44.0,49.0,30.0,1.6,1,High,No,7.4,1,4,Poor,0
1352,29,Male,Information Technology,400,2.94,67,62.099999999999994,60.099999999999994,54.099999999999994,4.2,4,Medium,No,5.9,2,1,Fair,1
1353,26,Male,Medicine,300,1.56,53,30.0,30.0,33.9,0.5,10,Low,No,3.2,1,3,Poor,1
1354,18,Male,Software Engineering,300,2.09,44,44.2,49.2,32.2,3.8,9,Low,No,4.6,6,5,Poor,0
1355,30,Male,Microbiology,400,3.86,44,81.2,73.2,77.2,7.2,4,High,Yes,6.7,5,1,Good,0
1356,28,Female,Cyber Security,100,3.3,71,69.3,68.3,60.3,5.1,5,High,Yes,8.3,4,2,Fair,0
1357,19,Male,Cyber Security,200,3.44,48,65.4,63.4,77.4,4.5,7,Low,No,3.3,1,2,Fair,0
1358,27,Male,Microbiology,300,1.81,41,44.3,34.3,30.0,2.6,7,Low,Yes,5.3,5,3,Poor,1
1359,16,Male,Civil Engineering,500,2.89,48,68.4,52.400000000000006,52.400000000000006,5.2,7,Medium,Yes,5.8,1,1,Fair,1
1360,21,Male,Medicine,500,4.86,79,100.0,96.7,94.7,7.5,1,High,Yes,8.2,9,1,Excellent,0
1361,21,Female,Microbiology,300,3.54,49,73.7,68.7,69.7,6.5,7,Low,Yes,3.4,6,0,Good,0
1362,20,Male,Mechanical Engineering,500,1.91,68,41.4,30.0,43.4,1.9,2,High,Yes,7.9,2,5,Poor,1
1363,21,Male,Medicine,400,1.5,77,30.0,30.099999999999998,30.0,0.5,7,Low,No,5.3,2,4,Poor,1
1364,29,Male,Computer Science,400,4.48,65,78.5,90.5,100.0,6.6,2,High,No,4.5,5,0,Good,0
1365,22,Male,Civil Engineering,100,2.45,88,49.4,50.4,47.4,1.8,4,High,No,3.9,5,5,Poor,1
1366,16,Female,Mechanical Engineering,300,4.47,88,90.4,94.4,83.4,7.2,2,High,Yes,8.7,6,1,Good,0
1367,25,Female,Mechanical Engineering,400,4.0,41,81.3,81.3,77.3,6.1,7,Medium,Yes,8.2,7,1,Good,0
1368,23,Female,Microbiology,200,3.27,40,65.0,57.0,74.0,5.5,6,Low,No,6.7,1,1,Fair,0
1369,23,Male,Cyber Security,100,4.53,74,83.2,95.2,93.2,6.4,6,Low,No,5.4,7,1,Excellent,0
1370,25,Female,Information Technology,100,3.77,46,60.8,78.8,86.8,5.5,9,Low,No,3.8,1,1,Good,0
1371,16,Female,Mechanical Engineering,500,2.56,55,55.5,59.5,38.5,2.9,5,High,No,8.0,8,3,Fair,1
1372,17,Male,Mass Communication,400,1.62,74,35.2,32.2,30.0,0.5,4,Medium,No,4.8,1,3,Poor,1
1373,17,Male,Mechanical Engineering,100,2.06,56,41.8,38.8,42.8,1.7,6,Medium,No,5.8,2,5,Poor,1
1374,18,Female,Economics,400,3.35,88,67.4,64.4,69.4,3.8,5,Medium,No,6.4,3,3,Fair,0
1375,30,Male,Civil Engineering,200,3.08,40,56.0,70.0,59.0,4.6,6,Medium,No,3.5,1,1,Fair,0
1376,27,Male,Accounting,200,3.11,73,50.9,70.9,64.9,3.4,8,Low,No,3.6,4,3,Fair,0
1377,21,Male,Business Administration,400,1.51,59,30.7,30.0,30.0,0.5,7,Low,No,5.1,1,3,Poor,1
1378,18,Female,Civil Engineering,200,4.7,62,98.6,83.6,100.0,7.1,4,Medium,No,7.8,8,1,Excellent,0
1379,21,Female,Civil Engineering,400,2.91,52,59.6,56.6,58.6,4.7,8,Low,No,7.2,1,2,Fair,1
1380,22,Male,Microbiology,500,2.43,52,46.6,52.6,46.6,3.4,8,Low,No,4.5,3,5,Poor,1
1381,27,Male,Cyber Security,200,2.07,68,44.4,47.4,32.4,1.9,10,Low,No,6.3,5,5,Poor,0
1382,30,Female,Software Engineering,200,4.58,86,100.0,92.8,81.8,6.8,6,Low,Yes,6.9,1,0,Excellent,0
1383,16,Female,Mechanical Engineering,300,2.66,91,56.3,49.3,54.3,2.6,2,High,No,7.8,7,1,Fair,1
1384,19,Male,Computer Science,300,2.36,44,34.2,48.2,59.2,2.7,5,Medium,No,6.3,2,3,Poor,0
1385,29,Female,Software Engineering,200,1.94,57,33.099999999999994,33.099999999999994,50.099999999999994,1.5,9,Low,Yes,4.1,3,5,Poor,1
1386,26,Female,Computer Science,500,2.68,40,49.0,58.0,54.0,3.9,7,Medium,Yes,4.8,6,2,Fair,0
1387,22,Male,Software Engineering,100,3.71,56,71.8,67.8,82.8,6.0,6,Low,No,8.1,1,0,Good,1
1388,19,Female,Accounting,300,1.5,40,30.0,30.0,30.0,0.7,9,Low,No,6.7,4,4,Poor,1
1389,27,Female,Microbiology,500,3.25,71,66.3,73.3,55.3,4.5,10,Low,Yes,7.3,5,2,Fair,1
1390,18,Male,Mass Communication,400,2.32,56,44.8,47.8,46.8,3.7,3,Medium,No,4.0,5,3,Poor,1
1391,16,Male,Cyber Security,500,2.48,53,48.9,53.9,45.9,2.9,4,High,No,4.6,1,3,Poor,1
1392,25,Male,Computer Science,200,1.5,40,30.0,30.0,30.0,2.2,8,Low,Yes,3.3,1,3,Poor,1
1393,23,Female,Software Engineering,100,2.41,42,44.6,52.6,47.6,2.8,4,High,No,7.5,1,5,Poor,1
1394,28,Female,Information Technology,100,1.58,40,30.0,35.0,30.0,0.9,8,Low,No,6.0,6,4,Poor,1
1395,19,Male,Information Technology,300,2.08,66,40.8,30.0,53.8,1.7,1,High,Yes,4.4,1,5,Poor,1
1396,26,Male,Electrical Engineering,100,4.23,84,83.2,94.2,76.2,5.5,6,Medium,Yes,5.7,6,0,Good,0
1397,26,Female,Mechanical Engineering,300,3.74,74,68.2,87.2,69.2,5.1,7,Medium,Yes,5.2,1,0,Good,0
1398,18,Female,Mass Communication,200,2.18,80,30.0,47.0,54.0,1.3,4,Medium,Yes,5.5,4,5,Poor,0
1399,20,Male,Information Technology,400,1.72,40,39.0,32.0,32.0,3.2,9,Low,Yes,3.5,1,3,Poor,1
1400,23,Male,Information Technology,300,1.5,44,30.0,30.2,30.0,0.5,5,High,No,5.0,6,3,Poor,1
1401,25,Male,Mechanical Engineering,100,1.59,64,30.0,35.2,30.0,1.6,3,High,No,4.6,2,4,Poor,0
1402,20,Male,Information Technology,500,1.5,60,30.0,30.0,30.0,0.5,4,Medium,Yes,4.5,5,5,Poor,0
1403,28,Female,Business Administration,400,2.85,50,57.0,55.0,59.0,4.6,6,Low,Yes,5.6,2,1,Fair,0
1404,29,Female,Economics,500,1.86,49,36.7,30.0,44.7,2.7,1,High,No,7.3,10,5,Poor,1
1405,17,Female,Information Technology,400,3.29,47,61.1,57.1,79.1,4.5,7,Medium,No,4.1,1,3,Fair,1
1406,19,Female,Cyber Security,400,3.43,50,72.0,74.0,60.0,5.6,5,Medium,No,5.6,1,2,Fair,0
1407,17,Male,Microbiology,500,2.28,44,41.2,50.2,45.2,3.4,8,Low,Yes,3.6,1,4,Poor,1
1408,18,Female,Mechanical Engineering,500,2.03,80,33.0,44.0,45.0,1.5,6,Medium,Yes,7.5,1,5,Poor,0
1409,28,Male,Computer Science,400,3.58,79,75.7,54.7,84.7,4.6,5,Medium,Yes,4.0,4,0,Good,0
1410,26,Male,Computer Science,300,1.5,87,30.0,30.0,30.0,1.0,2,High,Yes,8.5,1,3,Poor,1
1411,27,Female,Economics,100,1.89,67,38.099999999999994,30.0,45.099999999999994,1.1,5,High,No,8.5,6,4,Poor,1
1412,28,Male,Economics,300,1.82,57,31.099999999999994,48.099999999999994,30.0,2.0,6,Medium,Yes,7.4,1,3,Poor,1
1413,30,Female,Accounting,500,3.33,89,64.7,67.7,67.7,3.6,5,Medium,Yes,8.2,3,2,Fair,0
1414,27,Male,Business Administration,400,1.97,57,37.099999999999994,48.099999999999994,33.099999999999994,2.7,2,High,Yes,7.8,6,3,Poor,1
1415,18,Male,Electrical Engineering,100,2.88,70,56.0,70.0,47.0,3.9,7,Low,No,7.0,2,3,Fair,0
1416,29,Male,Software Engineering,400,4.72,72,93.6,89.6,100.0,6.4,2,High,No,5.2,9,0,Excellent,0
1417,24,Male,Software Engineering,500,3.43,63,78.9,60.900000000000006,65.9,5.7,7,Low,Yes,3.6,1,2,Fair,0
1418,18,Female,Information Technology,500,1.5,84,30.0,30.0,30.0,0.5,3,Medium,Yes,4.9,4,5,Poor,0
1419,27,Male,Medicine,300,4.53,81,80.3,91.3,100.0,6.1,4,High,Yes,3.9,8,1,Excellent,0
1420,27,Female,Cyber Security,400,2.2,77,33.099999999999994,50.099999999999994,49.099999999999994,1.4,4,Medium,Yes,8.1,8,5,Poor,1
1421,29,Female,Civil Engineering,100,4.68,82,96.6,84.6,99.6,7.0,1,High,No,4.4,8,1,Excellent,0
1422,28,Male,Computer Science,100,3.25,42,54.6,64.6,75.6,4.5,10,Low,Yes,3.5,1,3,Fair,0
1423,19,Female,Medicine,200,2.61,81,43.3,50.3,63.3,2.9,7,Medium,Yes,5.2,5,3,Fair,0
1424,28,Female,Nursing,500,1.98,71,46.3,40.3,32.3,2.7,10,Low,Yes,3.6,5,5,Poor,1
1425,17,Female,Medicine,500,5.0,70,100.0,100.0,100.0,7.2,3,High,Yes,6.4,3,1,Excellent,0
1426,23,Male,Biochemistry,100,2.82,86,55.8,55.8,57.8,2.8,4,High,Yes,6.7,1,2,Fair,1
1427,18,Female,Accounting,200,2.5,78,44.4,52.4,53.4,2.3,5,Medium,Yes,7.3,1,3,Fair,1
1428,25,Male,Accounting,300,4.16,72,84.6,84.6,80.6,6.0,2,High,No,7.6,1,1,Good,1
1429,24,Male,Economics,500,2.32,60,43.0,46.0,50.0,1.6,6,Medium,No,5.4,2,3,Poor,1
1430,28,Female,Software Engineering,400,4.01,73,90.9,75.9,73.9,5.9,5,Medium,Yes,7.2,5,0,Good,0
1431,28,Male,Electrical Engineering,300,1.89,76,36.8,40.8,35.8,0.8,7,Medium,Yes,4.9,1,3,Poor,1
1432,18,Female,Cyber Security,400,1.78,70,30.0,30.0,47.0,1.2,9,Low,No,4.5,1,4,Poor,1
1433,17,Male,Computer Science,500,2.62,67,58.099999999999994,53.099999999999994,46.099999999999994,3.1,1,High,Yes,6.9,10,2,Fair,0
1434,17,Female,Civil Engineering,200,2.43,40,50.0,44.0,52.0,4.7,9,Low,Yes,6.5,1,5,Poor,1
1435,26,Female,Software Engineering,500,1.5,68,30.0,30.0,30.0,0.7,2,High,No,5.1,8,5,Poor,1
1436,24,Female,Civil Engineering,400,3.64,86,68.8,83.8,65.8,5.3,5,High,Yes,5.9,7,1,Good,1
1437,16,Male,Mass Communication,200,1.5,61,30.0,30.0,30.0,0.7,3,Medium,No,6.7,2,3,Poor,1
1438,20,Female,Civil Engineering,500,1.64,44,38.2,30.0,30.0,2.3,4,Medium,No,5.2,1,4,Poor,1
1439,22,Female,Cyber Security,300,3.81,53,76.9,87.9,63.900000000000006,6.8,4,Medium,Yes,4.8,4,1,Good,1
1440,20,Female,Electrical Engineering,400,2.32,86,41.8,37.8,59.8,1.6,7,Medium,No,6.3,1,4,Poor,1
1441,29,Male,Economics,200,3.42,46,68.8,64.8,71.8,5.6,6,Medium,Yes,3.9,1,3,Fair,1
1442,16,Male,Civil Engineering,200,4.57,52,93.6,80.6,100.0,7.3,1,High,Yes,7.1,3,1,Excellent,1
1443,22,Female,Economics,500,2.13,60,42.0,44.0,42.0,2.4,5,High,Yes,4.4,1,5,Poor,1
1444,26,Female,Cyber Security,300,4.46,58,88.4,79.4,100.0,6.6,6,Low,No,5.6,1,0,Good,1
1445,24,Male,Mechanical Engineering,300,2.56,63,51.9,53.9,47.9,3.5,3,High,Yes,6.9,5,2,Fair,0
1446,23,Female,Software Engineering,400,1.58,66,34.8,30.0,30.0,1.1,10,Low,No,7.2,1,5,Poor,1
1447,21,Male,Accounting,500,1.86,79,39.7,41.7,30.0,2.0,2,High,Yes,7.2,1,3,Poor,1
1448,30,Male,Civil Engineering,100,2.55,51,59.3,39.3,54.3,3.7,5,High,No,5.9,1,2,Fair,1
1449,20,Female,Cyber Security,300,1.88,72,37.599999999999994,36.599999999999994,38.599999999999994,1.7,3,High,Yes,8.3,3,5,Poor,1
1450,28,Male,Software Engineering,500,2.59,74,52.2,50.2,53.2,3.4,3,High,Yes,6.2,6,3,Fair,0
1451,27,Female,Medicine,200,4.02,59,79.7,73.7,87.7,6.5,5,High,No,6.4,1,1,Good,0
1452,28,Female,Electrical Engineering,300,1.61,72,36.599999999999994,30.0,30.0,0.6,6,Low,Yes,4.5,5,3,Poor,1
1453,29,Female,Cyber Security,100,3.3,82,72.6,60.599999999999994,64.6,4.2,5,High,Yes,6.8,1,2,Fair,0
1454,24,Female,Business Administration,500,2.45,50,48.0,55.0,44.0,2.6,5,High,No,5.1,6,5,Poor,1
1455,28,Male,Economics,100,2.26,74,46.2,37.2,52.2,1.6,2,High,Yes,7.1,9,5,Poor,1
1456,29,Male,Electrical Engineering,500,3.74,68,76.4,83.4,64.4,6.4,5,High,Yes,7.3,4,1,Good,0
1457,28,Male,Microbiology,300,3.15,42,63.6,54.6,70.6,4.5,9,Low,No,3.5,1,3,Fair,0
1458,16,Male,Economics,500,1.6,41,30.0,30.0,36.3,0.5,7,Medium,No,7.5,5,3,Poor,1
